Term,Semester,Year,CRN,Subject,Number,Section,Title,Instructor,Credits,Max,Enroll,SectionType,ContactHours,InstructorType,CourseType
201440,Spring,2014,40191,CSIS,114,9,Management Information Systems,DiTursi,3,32,32,Lecture,2,F,B
201440,Spring,2014,40193,CSIS,114,15W,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201440,Spring,2014,40196,CSIS,114,15M,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201440,Spring,2014,40362,CSIS,114,10T,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201440,Spring,2014,40365,CSIS,114,10R,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201440,Spring,2014,40275,CSIS,114,8,Management Information Systems,Goldstein,3,32,32,Lecture,2,F,B
201440,Spring,2014,40361,CSIS,114,10,Management Information Systems,Goldstein,3,32,32,Lecture,2,F,B
201440,Spring,2014,40194,CSIS,114,7EM,Management Information Sys-Lab,Mehta,0,12,12,Lab,2,P,B
201440,Spring,2014,42661,CSIS,114,9EW,Management Information Sys-Lab,Mehta,0,12,12,Lab,2,P,B
201440,Spring,2014,40121,CSIS,114,7,Management Information Systems,Mehta,3,24,24,Lecture,2,P,B
201440,Spring,2014,40192,CSIS,114,05M,Management Information Sys-Lab,Schindler,0,16,16,Lab,2,P,B
201440,Spring,2014,40872,CSIS,114,02T,Management Information Sys-Lab,Schindler,0,16,16,Lab,2,P,B
201440,Spring,2014,40153,CSIS,114,25,Management Information Systems,Schindler,3,32,32,Lecture,2,P,B
201440,Spring,2014,40875,CSIS,115,2,Database Design and App fo Bus,Cotler,3,15,14,Lecture,3,F,N
201440,Spring,2014,40977,CSIS,115,4,Database Design and App fo Bus,Yoder,3,15,10,Lecture,3,T,N
201440,Spring,2014,40874,CSIS,115,10,Database Design and App fo Bus,Yoder,3,15,13,Lecture,3,T,N
201440,Spring,2014,41475,CSIS,115,6,Database Design and App fo Bus,Yoder,3,15,15,Lecture,3,T,N
201440,Spring,2014,40053,CSIS,120,10T,Intro to Programming Lab,Fryling,0,16,11,Lab,2,T,M
201440,Spring,2014,40487,CSIS,120,6ET,Intro to Programming-Lab,Fryling,0,16,12,Lab,2,T,M
201440,Spring,2014,40486,CSIS,120,15,Intro to Software Development,Fryling,4,32,23,Lecture,3,T,M
201440,Spring,2014,40052,CSIS,120,04T,Intro to Programming Lab,Lim,0,16,11,Lab,2,T,M
201440,Spring,2014,40876,CSIS,120,08T,Intro to Programming-Lab,Lim,0,16,13,Lab,2,T,M
201440,Spring,2014,40051,CSIS,120,9,Intro to Software Development,Small,4,32,24,Lecture,3,T,M
201440,Spring,2014,42036,CSIS,180,09M,Web Design - Lab,Breimer,0,16,11,Lab,2,T,N
201440,Spring,2014,42662,CSIS,180,05M,Web Design-Lab,Breimer,0,16,17,Lab,2,T,N
201440,Spring,2014,42035,CSIS,180,7,Web Design,Breimer,3,32,28,Lecture,2,T,N
201440,Spring,2014,42038,CSIS,210,01F,Data Structures - Lab,Flatland,0,16,15,Lab,2,T,M
201440,Spring,2014,40280,CSIS,210,3,Data Structures,Flatland,3,16,15,Lecture,3,T,M
201440,Spring,2014,40168,CSIS,225,09W,Object-Oriented Des & Prog-Lab,Lim,0,16,17,Lab,2,T,M
201440,Spring,2014,40279,CSIS,225,11,Advanced Programming,Lim,3,16,17,Lecture,2,T,M
201440,Spring,2014,41588,CSIS,351,1,Theory of Computation,DiTursi,3,32,19,Lecture,3,F,M
201440,Spring,2014,42663,CSIS,355,8,Advanced Database,Vandenberg,3,16,8,Lecture,3,T,M
201440,Spring,2014,40054,CSIS,385,6,Design+Analysis of Algorithm,Flatland,3,32,27,Lecture,3,T,M
201440,Spring,2014,42665,CSIS,390,01W,Web Application Develop-Lab,Breimer,0,16,16,Lab,2,T,M
201440,Spring,2014,42664,CSIS,390,1,Web Application Development,Breimer,3,16,16,Lecture,2,T,M
201440,Spring,2014,42666,CSIS,400,4,Cryptography and Security,DiTursi,3,24,17,Lecture,3,F,M
201440,Spring,2014,42046,CSIS,415,WE,Software Engineering II - Lab,Lederman,0,32,27,Lab,2,T,M
201440,Spring,2014,42045,CSIS,415,9E,Software Engineering II,Lederman,3,32,27,Lecture,2,T,M
201530,Fall,2014,30130,CSIS,10,9EW,Intro to Computer App-Lab,Coco,0,15,15,Lab,2,P,B
201530,Fall,2014,30360,CSIS,10,01F,Intro to Computer App - Lab,Coco,0,16,14,Lab,2,P,B
201530,Fall,2014,30129,CSIS,10,3E,Intro to Computer Applicat,Cutler,3,32,29,Lecture,2,P,B
201530,Fall,2014,30104,CSIS,10,09F,Intro to Computer App-Lab,Hudspeth,0,16,15,Lab,2,P,B
201530,Fall,2014,30105,CSIS,10,05M,Intro to Computer App-Lab,Liss,0,15,14,Lab,2,F,B
201530,Fall,2014,30108,CSIS,10,01M,Intro to Computer App-Lab,Liss,0,15,15,Lab,2,F,B
201530,Fall,2014,30358,CSIS,10,1,Intro to Computer Applicat,Liss,3,30,28,Lecture,2,F,B
201530,Fall,2014,30102,CSIS,10,11,Intro to Computer Applicat,Liss,3,30,29,Lecture,2,F,B
201530,Fall,2014,30106,CSIS,10,01W,Intro to Computer App-Lab,Mendez,0,15,15,Lab,2,P,B
201530,Fall,2014,30103,CSIS,10,2E,Intro to Computer Applicat,Rivituso,3,30,28,Lecture,2,P,B
201530,Fall,2014,30107,CSIS,10,05F,Intro to Computer App-Lab,Schindler,0,15,15,Lab,2,P,B
201530,Fall,2014,31229,CSIS,10,3EM,Intro to Computer App-Lab,Sherman,0,15,15,Lab,2,P,B
201530,Fall,2014,30305,CSIS,11,08B,Prob Solving With Spreadsheets,Liss,1,16,14,Lecture,1.5,F,B
201530,Fall,2014,30304,CSIS,11,08A,Prob Solving With Spreadsheets,Liss,1,16,15,Lecture,1.5,F,B
201530,Fall,2014,30910,CSIS,11,4EA,Prob Solving With Spreadsheets,Sherman,1,15,14,Lecture,1.5,P,B
201530,Fall,2014,30911,CSIS,11,4EB,Prob Solving With Spreadsheets,Sherman,1,16,15,Lecture,1.5,P,B
201530,Fall,2014,32450,CSIS,19,08H,Competitive Programming,Lim,1,16,3,Lecture,1,T,N
201530,Fall,2014,30112,CSIS,110,08H,Intro CS:Scientific Comp-Lab,Egan,0,16,16,Lab,2,T,M
201530,Fall,2014,30147,CSIS,110,29F,Intro CS: Scientific Comp Lab,Egan,0,16,17,Lab,2,T,M
201530,Fall,2014,30527,CSIS,110,9,Intro CS:Scientific Comp,Egan,3,32,33,Lecture,2,T,M
201530,Fall,2014,32708,CSIS,110,05F,Intro CS:MM Python Prg Lab,Fryling,0,16,15,Lab,2,T,M
201530,Fall,2014,30565,CSIS,110,H08,Intro CS: Linux Systems-Lab,Goldstein,0,16,13,Lab,2,F,M
201530,Fall,2014,30113,CSIS,110,11F,Intro CS:Linux Systems Lab,Goldstein,0,16,14,Lab,2,F,M
201530,Fall,2014,30136,CSIS,110,11,Intro CS: Linux Systems,Goldstein,3,32,27,Lecture,2,F,M
201530,Fall,2014,30111,CSIS,110,02H,Intro CS:3D Prog w/Alice-Lab,Horowitz,0,16,11,Lab,2,T,M
201530,Fall,2014,30114,CSIS,110,04H,Intro CS:3D Prog 2/Alice-Lab,Horowitz,0,16,15,Lab,2,T,M
201530,Fall,2014,30109,CSIS,110,5,Intro CS:3D Prog w/Alice,Horowitz,3,32,27,Lecture,2,T,M
201530,Fall,2014,32711,CSIS,110,7EM,Intro CS: Scientific Comp Lab,Mehta,0,16,14,Lab,2,P,M
201530,Fall,2014,32712,CSIS,110,9EW,Intro CS: Scientific Comp Lab,Mehta,0,16,14,Lab,2,P,M
201530,Fall,2014,32709,CSIS,110,3E,Intro CS: Scientific Comp,Mehta,3,32,28,Lecture,2,P,M
201530,Fall,2014,30474,CSIS,110,01F,Intro CS:MM Python Prg-Lab,Vandenberg,0,16,15,Lab,2,T,M
201530,Fall,2014,30110,CSIS,110,7,Intro CS: MM Python Prg,Vandenberg,3,32,30,Lecture,2,T,M
201530,Fall,2014,30364,CSIS,114,24T,Management Information Sys-lab,Berman,0,16,16,Lab,2,P,B
201530,Fall,2014,30573,CSIS,114,10T,Management Information Sys-Lab,Cotler,0,16,14,Lab,2,F,B
201530,Fall,2014,30308,CSIS,114,08T,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201530,Fall,2014,30572,CSIS,114,6,Management Information Systems,Cotler,3,32,30,Lecture,2,F,B
201530,Fall,2014,30361,CSIS,114,5,Management Information Systems,Cotler,3,32,33,Lecture,2,F,B
201530,Fall,2014,30915,CSIS,114,02H,Management Information Sys-Lab,DiTursi,0,16,15,Lab,2,F,B
201530,Fall,2014,30306,CSIS,114,01F,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201530,Fall,2014,30300,CSIS,114,23,Management Information Systems,DiTursi,3,32,31,Lecture,2,F,B
201530,Fall,2014,30365,CSIS,114,04H,Management Information Sys-lab,Fryling,0,16,16,Lab,2,T,B
201530,Fall,2014,30309,CSIS,114,8,Management Information Systems,Fryling,3,32,32,Lecture,2,T,B
201530,Fall,2014,30679,CSIS,114,8EH,Management Information Sys-Lab,Goldstein,0,16,11,Lab,2,F,B
201530,Fall,2014,32716,CSIS,114,6ET,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201530,Fall,2014,30678,CSIS,114,2E,Management Information Systems,Goldstein,3,32,27,Lecture,2,F,B
201530,Fall,2014,30310,CSIS,114,05M,Management Information Sys-Lab,Schindler,0,16,16,Lab,2,P,B
201530,Fall,2014,32717,CSIS,114,09M,Management Information Sys-Lab,Schindler,0,16,17,Lab,2,P,B
201530,Fall,2014,30307,CSIS,114,9EW,Management Information Sys-Lab,Yates,0,16,6,Lab,2,P,B
201530,Fall,2014,30363,CSIS,114,7EM,Management Information Sys-lab,Yates,0,16,10,Lab,2,P,B
201530,Fall,2014,30362,CSIS,114,3E,Management Information Systems,Yates,3,32,16,Lecture,2,P,B
201530,Fall,2014,30944,CSIS,115,4,Database Design and App fo Bus,Cotler,3,15,16,Lecture,3,F,N
201530,Fall,2014,30943,CSIS,115,10,Database Design and App fo Bus,Horowitz,3,15,14,Lecture,3,T,N
201530,Fall,2014,31230,CSIS,115,6,Database Design and App fo Bus,Lim,3,15,15,Lecture,3,T,N
201530,Fall,2014,31033,CSIS,120,04T,Intro to Programming-Lab,Small,0,16,9,Lab,2,T,M
201530,Fall,2014,30466,CSIS,120,08T,Intro to Programming - Lab,Small,0,16,13,Lab,2,T,M
201530,Fall,2014,31032,CSIS,120,9,Intro to Software Development,Small,4,32,22,Lecture,3,T,M
201530,Fall,2014,32719,CSIS,180,09W,Web Design-Lab,Breimer,0,16,11,Lab,2,T,N
201530,Fall,2014,31232,CSIS,180,01W,Web Design-Lab,Breimer,0,16,17,Lab,2,T,N
201530,Fall,2014,31231,CSIS,180,1,Web Design,Breimer,3,32,28,Lecture,2,T,N
201530,Fall,2014,31552,CSIS,200,8E,Intro to Cognitive Science,Medsker,3,30,21,Lecture,3,T,N
201530,Fall,2014,30149,CSIS,210,01W,Data Structures-Lab,Baciewicz,0,16,15,Lab,2,P,M
201530,Fall,2014,32869,CSIS,210,02T,Data Structures - Lab,Breimer,0,16,12,Lab,2,T,M
201530,Fall,2014,32868,CSIS,210,11,Data Structures,Flatland,3,16,13,Lecture,3,T,M
201530,Fall,2014,30115,CSIS,210,7,Data Structures,Flatland,3,32,29,Lecture,3,T,M
201530,Fall,2014,30116,CSIS,210,05W,Data Structures-Lab,Small,0,16,15,Lab,2,T,M
201530,Fall,2014,30193,CSIS,220,05M,Comp Arch & Assemb Lan-Lab,DiTursi,0,16,12,Lab,2,F,M
201530,Fall,2014,30192,CSIS,220,09M,Comp Arch & Assemb Lan-Lab,DiTursi,0,16,18,Lab,2,F,M
201530,Fall,2014,30117,CSIS,220,10,Assembly Lang and Comp Archtcr,DiTursi,4,32,30,Lecture,3,F,M
201530,Fall,2014,30897,CSIS,251,3EM,Discrete Structures I-Lab,Matthews,0,16,14,Lab,1.5,T,M
201530,Fall,2014,30896,CSIS,251,7EM,Discrete Structures I-Lab,Matthews,0,16,16,Lab,1.5,T,M
201530,Fall,2014,31545,CSIS,251,12,Discrete Structures,Matthews,4,32,30,Lecture,2,T,M
201530,Fall,2014,30456,CSIS,350,13,Database Management Systems,Vandenberg,3,16,16,Lecture,3,T,M
201530,Fall,2014,30946,CSIS,390,05W,Web Application Develop - Lab,Breimer,0,16,15,Lab,2,T,M
201530,Fall,2014,30945,CSIS,390,5,Web Application Development,Breimer,3,16,15,Lecture,2,T,M
201530,Fall,2014,32400,CSIS,400,12,App Development,Lim,3,16,11,Lecture,3,T,M
201530,Fall,2014,30118,CSIS,410,2,Software Engineering I,Fryling,3,28,30,Lecture,2,T,M
201530,Fall,2014,32721,CSIS,410,22,Software Engineering I-Lab,Lim,0,28,30,Lab,2,T,M
201540,Spring,2015,40038,CSIS,10,HE,Intro to Computer App.-Lab,Coco,0,15,14,Lab,2,P,B
201540,Spring,2015,40040,CSIS,10,TE2,Intro to Computer App.-Lab,Coco,0,15,15,Lab,2,P,B
201540,Spring,2015,40036,CSIS,10,3E,Intro to Computer Applications,Cutler,3,30,30,Lecture,2,P,B
201540,Spring,2015,42659,CSIS,10,08T,Intro to Computer App.-Lab,DiTursi,0,15,10,Lab,2,F,B
201540,Spring,2015,40041,CSIS,10,05W,Intro to Computer App.-Lab,Liss,0,15,15,Lab,2,F,B
201540,Spring,2015,40189,CSIS,10,09F,Intro to Computer App-Lab,Liss,0,15,15,Lab,2,F,B
201540,Spring,2015,40870,CSIS,10,01M,Intro to Computer App.-Lab,Liss,0,15,15,Lab,2,F,B
201540,Spring,2015,41470,CSIS,10,1,Intro to Computer Applications,Liss,3,30,29,Lecture,2,F,B
201540,Spring,2015,42658,CSIS,10,7,Intro to Computer Applications,Liss,3,30,30,Lecture,2,F,B
201540,Spring,2015,40622,CSIS,10,7EM,Intro to Computer App - Lab,Mendez,0,16,15,Lab,2,P,B
201540,Spring,2015,40037,CSIS,10,2E,Intro to Computer Applications,Rivituso,3,30,25,Lecture,2,P,B
201540,Spring,2015,40039,CSIS,10,WE,Intro to Computer App.-Lab,Sherman,0,15,15,Lab,2,P,B
201540,Spring,2015,40457,CSIS,11,TRB,Prob Solving With Spreadsheets,Dickinson,1,15,13,Lecture,1.5,P,B
201540,Spring,2015,40456,CSIS,11,TRA,Prob Solving With Spreadsheets,Dickinson,1,15,15,Lecture,1.5,P,B
201540,Spring,2015,43146,CSIS,19,07W,Artificial Intelligence Sem,Small,1,24,19,Lecture,1,T,N
201540,Spring,2015,42660,CSIS,110,09F,Intro to CS:Linux Prg-Lab,Goldstein,0,16,13,Lab,2,F,M
201540,Spring,2015,40366,CSIS,110,05F,Intro CS:Linux Prg-Lab,Goldstein,0,16,16,Lab,2,F,M
201540,Spring,2015,40458,CSIS,110,5,Intro CS:Linux Prg,Goldstein,3,32,29,Lecture,2,F,M
201540,Spring,2015,42890,CSIS,110,9EW,Intro to CS:  Sci Comp Lab,Mehta,0,16,12,Lab,2,P,M
201540,Spring,2015,42886,CSIS,110,MWE,Intro to CS: Sci Comp,Mehta,3,32,12,Lecture,2,P,M
201540,Spring,2015,40050,CSIS,110,25F,Intro CS:Multi Python Prg-Lab,Vandenberg,0,16,16,Lab,2,T,M
201540,Spring,2015,40871,CSIS,110,08H,Intro CS: Multi Python Prg-Lab,Vandenberg,0,16,16,Lab,2,T,M
201540,Spring,2015,40357,CSIS,110,7,Intro to CS:Multimedia Python,Vandenberg,3,32,32,Lecture,2,T,M
201540,Spring,2015,43139,CSIS,114,6ET,Management Information Sys-Lab,Arunasalem,0,16,16,Lab,2,P,B
201540,Spring,2015,40362,CSIS,114,10T,Management Information Sys-Lab,Cotler,0,16,15,Lab,2,F,B
201540,Spring,2015,40365,CSIS,114,01W,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201540,Spring,2015,40153,CSIS,114,25,Management Information Systems,Cotler,3,32,31,Lecture,2,F,B
201540,Spring,2015,40275,CSIS,114,8,Management Information Systems,Cotler,3,32,31,Lecture,2,F,B
201540,Spring,2015,40191,CSIS,114,1,Management Information Systems,Cotler,3,16,16,Lecture,2,F,B
201540,Spring,2015,40873,CSIS,114,04H,Management Information Sys-Lab,DiTursi,0,16,15,Lab,2,F,B
201540,Spring,2015,40197,CSIS,114,09M,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201540,Spring,2015,40659,CSIS,114,24T,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201540,Spring,2015,40658,CSIS,114,4,Management Information Systems,DiTursi,3,32,31,Lecture,2,F,B
201540,Spring,2015,40195,CSIS,114,09W,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201540,Spring,2015,40196,CSIS,114,15M,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201540,Spring,2015,40361,CSIS,114,10,Management Information Systems,Goldstein,3,32,32,Lecture,2,F,B
201540,Spring,2015,40192,CSIS,114,05M,Management Information Sys-Lab,Schindler,0,16,15,Lab,2,P,B
201540,Spring,2015,40194,CSIS,114,7EM,Management Information Sys-Lab,Yates,0,16,11,Lab,2,P,B
201540,Spring,2015,42661,CSIS,114,9EW,Management Information Sys-Lab,Yates,0,16,11,Lab,2,P,B
201540,Spring,2015,40121,CSIS,114,7,Management Information Systems,Yates,3,32,22,Lecture,2,P,B
201540,Spring,2015,40875,CSIS,115,2,Database Design and App fo Bus,Cotler,3,16,16,Lecture,3,F,N
201540,Spring,2015,40977,CSIS,115,4,Database Design and App fo Bus,Schindler,3,16,16,Lecture,3,P,N
201540,Spring,2015,41475,CSIS,115,6,Database Design and App fo Bus,Vandenberg,3,16,16,Lecture,3,T,N
201540,Spring,2015,42894,CSIS,120,04H,Intro to Programming Lab,Breimer,0,16,16,Lab,2,T,M
201540,Spring,2015,42893,CSIS,120,2,Intro to Software Development,Breimer,4,33,33,Lecture,3,T,M
201540,Spring,2015,40053,CSIS,120,10T,Intro to Programming Lab,Fryling,0,16,16,Lab,2,T,M
201540,Spring,2015,40486,CSIS,120,13,Intro to Software Development,Fryling,4,16,16,Lecture,3,T,M
201540,Spring,2015,40487,CSIS,120,12H,Intro to Programming-Lab,Matthews,0,16,8,Lab,2,T,M
201540,Spring,2015,40052,CSIS,120,04T,Intro to Programming Lab,Yoder,0,16,11,Lab,2,T,M
201540,Spring,2015,40876,CSIS,120,08T,Intro to Programming-Lab,Yoder,0,16,12,Lab,2,T,M
201540,Spring,2015,40051,CSIS,120,9,Intro to Software Development,Yoder,4,32,14,Lecture,3,T,M
201540,Spring,2015,42036,CSIS,180,08T,Web Design - Lab,Egan,0,16,16,Lab,2,T,N
201540,Spring,2015,42662,CSIS,180,10T,Web Design-Lab,Egan,0,16,16,Lab,2,T,N
201540,Spring,2015,42035,CSIS,180,3,Web Design,Egan,3,32,32,Lecture,2,T,N
201540,Spring,2015,42038,CSIS,210,01F,Data Structures - Lab,Baciewicz,0,16,16,Lab,2,P,M
201540,Spring,2015,40280,CSIS,210,3,Data Structures,Baciewicz,3,16,16,Lecture,3,P,M
201540,Spring,2015,42897,CSIS,225,05W,Object-Oriented Des & Prog Lab,DiTursi,0,16,11,Lab,2,F,M
201540,Spring,2015,42898,CSIS,225,13W,Object-Oriented Des & Prog Lab,Lim,0,16,12,Lab,2,T,M
201540,Spring,2015,40168,CSIS,225,09W,Object-Oriented Des & Prog-Lab,Lim,0,16,13,Lab,2,T,M
201540,Spring,2015,40279,CSIS,225,11,Advanced Programming,Lim,3,24,13,Lecture,2,T,M
201540,Spring,2015,42896,CSIS,225,7,Advanced Programming,Lim,3,24,23,Lecture,2,T,M
201540,Spring,2015,42899,CSIS,310,8,Numerical Methods,Vernizzi,3,24,18,Lecture,3,T,M
201540,Spring,2015,43142,CSIS,351,6,Theory of Computation,Matthews,3,32,33,Lecture,3,T,M
201540,Spring,2015,42900,CSIS,365,5,Communications and Networks,Yoder,3,25,25,Lecture,3,T,M
201540,Spring,2015,42903,CSIS,385,08T,Design+Analysis of Alg Lab,Flatland,0,16,16,Lab,2,T,M
201540,Spring,2015,42905,CSIS,385,02T,Design+Analysis of Alg Lab,Flatland,0,17,17,Lab,2,T,M
201540,Spring,2015,42995,CSIS,385,3,Design+Analysis of Algorithm,Flatland,3,33,33,Lecture,2,T,M
201540,Spring,2015,42910,CSIS,401,09W,Robotics Lab,Small,0,15,15,Lab,2,T,M
201540,Spring,2015,42909,CSIS,401,09M,Robotics,Small,3,15,15,Lecture,2,T,M
201540,Spring,2015,42045,CSIS,415,9E,Software Engineering II,Fryling,3,32,29,Lecture,2,T,M
201540,Spring,2015,42895,CSIS,415,WE,Software Engineering II-Lab,Lim,0,32,29,Lab,2,T,M
201630,Fall,2015,31229,CSIS,10,3EM,Intro to Computer App-Lab,Armitage,0,16,15,Lab,2,P,B
201630,Fall,2015,30129,CSIS,10,3E,Intro to Computer Applicat,Cutler,3,32,9,Lecture,2,P,B
201630,Fall,2015,30130,CSIS,10,9EW,Intro to Computer App-Lab,Ekblaw,0,16,16,Lab,2,P,B
201630,Fall,2015,30105,CSIS,10,05M,Intro to Computer App-Lab,Liss,0,16,15,Lab,2,F,B
201630,Fall,2015,30108,CSIS,10,01M,Intro to Computer App-Lab,Liss,0,16,15,Lab,2,F,B
201630,Fall,2015,30106,CSIS,10,05W,Intro to Computer App-Lab,Liss,0,16,16,Lab,2,F,B
201630,Fall,2015,30358,CSIS,10,1,Intro to Computer Applicat,Liss,3,32,27,Lecture,2,F,B
201630,Fall,2015,30102,CSIS,10,11,Intro to Computer Applicat,Liss,3,32,32,Lecture,2,F,B
201630,Fall,2015,30103,CSIS,10,2E,Intro to Computer Applicat,Rivituso,3,32,25,Lecture,2,P,B
201630,Fall,2015,30107,CSIS,10,05F,Intro to Computer App-Lab,Small,0,16,16,Lab,2,T,B
201630,Fall,2015,30910,CSIS,11,4EA,Prob Solving With Spreadsheets,Dickinson,1,16,11,Lecture,1.5,P,B
201630,Fall,2015,30304,CSIS,11,08A,Prob Solving With Spreadsheets,Lim,1,16,16,Lecture,1.5,T,B
201630,Fall,2015,30112,CSIS,110,08H,Intro CS: MM Python Prg-Lab,Egan,0,16,16,Lab,2,T,M
201630,Fall,2015,30147,CSIS,110,29F,Intro CS: MM Python Prg-Lab,Egan,0,16,16,Lab,2,T,M
201630,Fall,2015,30527,CSIS,110,9,Intro CS:MM Python Prg,Egan,3,32,32,Lecture,2,T,M
201630,Fall,2015,30111,CSIS,110,28H,Intro CS:MM Python Prg-Lab,Fryling,0,16,13,Lab,2,T,M
201630,Fall,2015,30109,CSIS,110,15,Intro CS:MM Python Prg,Fryling,3,32,26,Lecture,2,T,M
201630,Fall,2015,30113,CSIS,110,09F,Intro CS:Linux Systems Lab,Goldstein,0,16,8,Lab,2,F,M
201630,Fall,2015,30565,CSIS,110,10H,Intro CS: Linux Systems-Lab,Goldstein,0,16,12,Lab,2,F,M
201630,Fall,2015,30136,CSIS,110,11,Intro CS: Linux Systems,Goldstein,3,32,20,Lecture,2,F,M
201630,Fall,2015,30114,CSIS,110,24H,Intro CS:MM Python Prg-Lab,Lim,0,16,13,Lab,2,T,M
201630,Fall,2015,32712,CSIS,110,9EW,Intro CS: Scientific Comp Lab,Mehta,0,16,9,Lab,2,P,M
201630,Fall,2015,32711,CSIS,110,7EM,Intro CS: Scientific Comp Lab,Mehta,0,16,14,Lab,2,P,M
201630,Fall,2015,32709,CSIS,110,3E,Intro CS: Scientific Comp,Mehta,3,32,23,Lecture,2,P,M
201630,Fall,2015,32708,CSIS,110,05F,Intro CS:MM Python Prg Lab,Vandenberg,0,16,16,Lab,2,T,M
201630,Fall,2015,30474,CSIS,110,01F,Intro CS:MM Python Prg-Lab,Vandenberg,0,17,17,Lab,2,T,M
201630,Fall,2015,30110,CSIS,110,7,Intro CS: MM Python Prg,Vandenberg,3,33,33,Lecture,2,T,M
201630,Fall,2015,30306,CSIS,114,01F,Management Information Sys-Lab,Cotler,0,16,15,Lab,2,F,B
201630,Fall,2015,30364,CSIS,114,24T,Management Information Sys-lab,Cotler,0,16,16,Lab,2,F,B
201630,Fall,2015,30365,CSIS,114,04H,Management Information Sys-lab,Cotler,0,16,16,Lab,2,F,B
201630,Fall,2015,30915,CSIS,114,02H,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201630,Fall,2015,30300,CSIS,114,23,Management Information Systems,Cotler,3,32,31,Lecture,2,F,B
201630,Fall,2015,30309,CSIS,114,10,Management Information Systems,Cotler,3,32,32,Lecture,2,F,B
201630,Fall,2015,30308,CSIS,114,08T,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201630,Fall,2015,30573,CSIS,114,10T,Management Information Sys-Lab,Goldstein,0,16,16,Lab,2,F,B
201630,Fall,2015,30572,CSIS,114,6,Management Information Systems,Goldstein,3,32,32,Lecture,2,F,B
201630,Fall,2015,32717,CSIS,114,09M,Management Information Sys-Lab,Schindler,0,16,14,Lab,2,P,B
201630,Fall,2015,30310,CSIS,114,05M,Management Information Sys-Lab,Schindler,0,16,16,Lab,2,P,B
201630,Fall,2015,30361,CSIS,114,5,Management Information Systems,Schindler,3,32,30,Lecture,2,P,B
201630,Fall,2015,30307,CSIS,114,9EW,Management Information Sys-Lab,Yates,0,16,13,Lab,2,P,B
201630,Fall,2015,30363,CSIS,114,7EM,Management Information Sys-lab,Yates,0,16,15,Lab,2,P,B
201630,Fall,2015,30362,CSIS,114,3E,Management Information Systems,Yates,3,32,28,Lecture,2,P,B
201630,Fall,2015,30943,CSIS,115,10,Database Design and App fo Bus,Lim,3,16,16,Lecture,3,T,N
201630,Fall,2015,31230,CSIS,115,6,Database Design and App fo Bus,Yoder,3,16,16,Lecture,3,T,N
201630,Fall,2015,33058,CSIS,120,02T,Intro to Programming-Lab,Breimer,0,16,14,Lab,2,T,M
201630,Fall,2015,33057,CSIS,120,1,Intro to Software Development,Breimer,4,16,14,Lecture,3,T,M
201630,Fall,2015,30466,CSIS,120,08T,Intro to Programming - Lab,Small,0,16,15,Lab,2,T,M
201630,Fall,2015,31033,CSIS,120,04T,Intro to Programming-Lab,Small,0,16,15,Lab,2,T,M
201630,Fall,2015,31032,CSIS,120,9,Intro to Software Development,Small,4,32,30,Lecture,3,T,M
201630,Fall,2015,33340,CSIS,200,4,Software Tools for Physicists,Bellis,3,24,17,Lecture,3,T,N
201630,Fall,2015,33282,CSIS,200,10,Software Tools for Physicists,Bellis,3,24,18,Lecture,3,T,N
201630,Fall,2015,33272,CSIS,200,AR,HNRS:The Nature of Humans/Mach,Medsker,3,10,8,Lecture,3,T,N
201630,Fall,2015,31552,CSIS,200,12,User Interface Concepts,Robinson,3,30,13,Lecture,3,P,N
201630,Fall,2015,30149,CSIS,210,13W,Data Structures-Lab,Baciewicz,0,16,15,Lab,2,P,M
201630,Fall,2015,30116,CSIS,210,05W,Data Structures-Lab,Baciewicz,0,16,16,Lab,2,P,M
201630,Fall,2015,32869,CSIS,210,09W,Data Structures - Lab,Baciewicz,0,17,17,Lab,2,P,M
201630,Fall,2015,30115,CSIS,210,7,Data Structures,Flatland,3,32,31,Lecture,3,T,M
201630,Fall,2015,32868,CSIS,210,11,Data Structures,Flatland,3,17,17,Lecture,3,T,M
201630,Fall,2015,30192,CSIS,220,09M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,16,Lab,2,F,M
201630,Fall,2015,30193,CSIS,220,25M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,16,Lab,2,F,M
201630,Fall,2015,33090,CSIS,220,01M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,16,Lab,2,F,M
